Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.92430038e+01  1.02042255e+01 -1.16474770e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59895477e+02  2.25052536e+02
  2.47727130e-02  5.85576443e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34928790e+00 -7.86425713e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.04229484e+01
  0.00000000e+00  1.00000000e+02  1.24693810e+00  1.40652907e+00]",13,by model,1,f3df9da6-eb87-48d8-9cfa-a6b2105eb085,"[0, 0, 0, 0, 0, 0.196547, 0.462051, 0.706954, 1, 0.447526, 0.432341, 0.417454]",False,False,False,False,False
0,"[-9.25437164e+01  1.02044611e+01 -1.41103088e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59959564e+02  2.27683304e+02
 -4.97984607e-03  4.23561680e-01  1.00000000e+00  2.93013130e+00
  0.00000000e+00  1.34890355e+00 -8.32208165e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02  4.05821688e+00 -2.44357180e-02]",43,by model,0.551819,No collision,"[0.363682, 0.303915, 0.247452, 0.551819, 0.436109, 0.339262, 0.411651, 0.379876, 0.139783, 0, 0, 0]",False,False,False,False,False
0,"[-1.05479218e+02  1.02042789e+01 -1.54127289e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  7.00529590e-02  2.30136597e+02
  1.90358043e-01  4.94560453e+00  2.00000000e+00  1.62132460e+01
  0.00000000e+00  1.34821453e+00 -8.75918215e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.46987634e+01  1.00000000e+02 -1.56246238e+01 -1.41168376e+00]",16,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.25933258e+02  1.02040930e+01 -1.48368439e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59972321e+02  3.11157318e+02
  9.05018225e-02  6.26143329e+00  3.00000000e+00  2.99000145e+01
  0.00000000e+00  1.34882400e+00  8.52049333e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.86512595e+00  2.31309511e+00]",1,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.65523773e+02  1.02033834e+01 -1.10087692e+02  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  4.63661477e-02  3.14142700e+02
  3.25947395e-03  9.04107926e+00  3.00000000e+00  7.46958270e+01
  0.00000000e+00  1.34836974e+00  8.00350372e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.00552697e+01  1.00000000e+02 -1.72380003e-01 -2.08042042e+00]",20,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.84615768e+02  1.02044945e+01 -9.12818832e+01  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  4.41542342e-02  3.14967255e+02
  5.07445147e-05  9.11513986e-01  4.00000000e+00  3.61880740e+01
  9.99917005e+00  1.34837028e+00  7.85962300e-01  3.27385514e+00
  4.06320442e-01  6.09606224e+00  3.35680594e+00  0.00000000e+00
  1.63463152e+01  1.00000000e+02 -1.85075551e-01 -6.44242063e-01]",15,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.84845215e+02  1.02044849e+01 -9.10524139e+01  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  2.09137615e-05  3.14969238e+02
  6.88391310e-07  6.06491695e-06  5.00000000e+00  4.13560675e+01
  9.99988013e+00  1.34865619e+00  7.85942180e-01  1.00099276e+02
  2.54027433e+00  1.38316280e+01  4.14318577e-01  0.00000000e+00
  6.99991459e+01  1.00000000e+02 -1.95552138e-01 -3.00000000e+00]",19,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.88555374e+02  1.02042933e+01 -8.73381500e+01  2.02000003e+01
  1.90000000e+01  1.00000000e+00  3.59808685e+02  3.15039642e+02
  1.60557029e-04  2.76370189e+00  6.00000000e+00  9.38425909e+01
  1.00006220e+01  1.34981080e+00  7.84702734e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  4.50000000e+01
  0.00000000e+00  1.00000000e+02 -4.94809938e-02  3.21761966e+00]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.14155930e+02  1.02042990e+01 -6.49197311e+01  2.02000003e+01
  1.90000000e+01  1.00000000e+00  1.82488244e-02  2.92816376e+02
  3.59692627e+02  3.82971752e+00  7.00000000e+00  2.96616339e+01
  0.00000000e+00  1.34854755e+00  1.17397808e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  3.42628414e+01 -5.26753777e-01]",38,by model,0.145897,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030637, 0.145897]",False,False,False,False,False
0,"[-2.25308105e+02  1.02042580e+01 -7.81209335e+01  2.02000003e+01
  1.90000000e+01  0.00000000e+00  5.40951733e-03  1.78068039e+02
  3.59851135e+02  3.92911669e+00  8.00000000e+00  4.39421546e+00
  5.58821589e+00  1.34862261e+00  3.44137298e-02  1.11160639e+02
  6.26588645e+00  8.29104857e-01  4.10292998e+00  5.18670940e+01
  0.00000000e+00  1.00000000e+02  1.25604098e+01  1.78763159e+00]",13,randomly,0.833832,No collision,"[0.217498, 0.239356, 0.178235, 0.059939, 0, 0, 0.150378, 0.436655, 0.686051, 0.833832, 0.737611, 0.53653]",False,False,False,False,False
